CompressiveStrength,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Age,Cement,TotalCost,CO2Emissions,EmbodiedEnergy,Density,WorkabilityIndex,DurabilityRating,WaterCementRatio
41.161716,0,95.69,191.84,5.33,948.9,857.2,100,250,88.56,226.68,1401.53,2357.8,7.01,3,0.624
52.958652,0,174.24,159.21,11.66,1043.6,771.9,100,213.5,105.16,205.53,1335.42,2395.0,6.51,2,0.501
44.278150,0,100.52,170.17,7.48,998,901.8,100,194.68,89.07,184.68,1188.14,2385.6,7.94,4,0.667
40.148186,0,118.27,192.94,5.75,1043.6,754.3,100,251.37,90.50,228.21,1413.68,2354.6,6.76,3,0.599
57.026560,24,79,162,11.61,967,712,28,446,131.82,394.44,2389.73,2447.2,4.22,2,0.316
44.422940,24,79,162,11.64,967,712,28,446,131.91,394.47,2390.18,2447.3,4.22,2,0.316
51.021225,24,79,162,11.64,967,712,28,446,131.91,394.47,2390.18,2447.3,4.22,2,0.316
53.386127,24,79,162,10.3,967,712,28,446,128.06,392.86,2370.08,2445.9,4.10,2,0.316
35.363224,24,79,162,11.61,967,712,3,446,131.82,394.44,2389.73,2447.2,4.22,2,0.316
25.021084,24,79,162,11.64,967,712,3,446,131.91,394.47,2390.18,2447.3,4.22,2,0.316
23.345657,24,79,162,11.64,967,712,3,446,131.91,394.47,2390.18,2447.3,4.22,2,0.316
52.007175,24,79,162,11.61,967,712,7,446,131.82,394.44,2389.73,2447.2,4.22,2,0.316
38.017708,24,79,162,11.64,967,712,7,446,131.91,394.47,2390.18,2447.3,4.22,2,0.316
39.300133,24,79,162,11.64,967,712,7,446,131.91,394.47,2390.18,2447.3,4.22,2,0.316
61.066890,24,79,162,11.61,967,712,56,446,131.82,394.44,2389.73,2447.2,4.22,2,0.316
56.144030,24,79,162,11.64,967,712,56,446,131.91,394.47,2390.18,2447.3,4.22,2,0.316
55.254610,24,79,162,11.64,967,712,56,446,131.91,394.47,2390.18,2447.3,4.22,2,0.316
54.765080,24,79,162,10.3,967,712,56,446,128.06,392.86,2370.08,2445.9,4.10,2,0.316
50.235220,20,94,157,14.32,938,845,28,387,134.13,350.59,2170.25,2449.7,4.85,1,0.342
46.684420,20,94,157,13.93,938,845,28,387,133.01,350.12,2164.40,2449.3,4.81,1,0.342
46.684420,20,94,157,11.61,938,845,28,387,126.34,347.34,2129.60,2447.0,4.58,1,0.342
22.752708,20,94,157,14.32,938,845,3,387,134.13,350.59,2170.25,2449.7,4.85,1,0.342
25.510612,20,94,157,13.93,938,845,3,387,133.01,350.12,2164.40,2449.3,4.81,1,0.342
34.770275,20,94,157,11.61,938,845,3,387,126.34,347.34,2129.60,2447.0,4.58,1,0.342
36.838703,20,94,157,14.32,938,845,7,387,134.13,350.59,2170.25,2449.7,4.85,1,0.342
45.898420,20,94,157,13.93,938,845,7,387,133.01,350.12,2164.40,2449.3,4.81,1,0.342
41.665035,20,94,157,11.61,938,845,7,387,126.34,347.34,2129.60,2447.0,4.58,1,0.342
56.337086,20,94,157,14.32,938,845,56,387,134.13,350.59,2170.25,2449.7,4.85,1,0.342
47.966846,20,94,157,13.93,938,845,56,387,133.01,350.12,2164.40,2449.3,4.81,1,0.342
61.459892,20,94,157,11.61,938,845,56,387,126.34,347.34,2129.60,2447.0,4.58,1,0.342
44.029938,19,97,145,13.13,967,871,28,355,127.39,323.33,2010.10,2462.4,4.78,1,0.338
55.454556,19,97,145,12.25,967,871,28,355,124.86,322.28,1996.90,2461.5,4.69,1,0.338
55.551083,26,123,210,3.93,882,699,28,491,116.43,422.56,2478.53,2370.1,3.89,1,0.359
57.915985,26,123,201,3.93,822,699,28,491,115.39,422.26,2473.71,2376.1,3.74,1,0.343
25.609108,26,123,210,3.93,882,699,3,491,116.43,422.56,2478.53,2370.1,3.89,1,0.359
33.488834,26,123,210,3.93,882,699,7,491,116.43,422.56,2478.53,2370.1,3.89,1,0.359
59.590427,26,123,210,3.93,882,699,56,491,116.43,422.56,2478.53,2370.1,3.89,1,0.359
29.548971,26,123,201,3.93,822,699,3,491,115.39,422.26,2473.71,2376.1,3.74,1,0.343
37.921180,26,123,201,3.93,822,699,7,491,115.39,422.26,2473.71,2376.1,3.74,1,0.343
61.855846,26,123,201,3.93,822,699,56,491,115.39,422.26,2473.71,2376.1,3.74,1,0.343
62.052840,22,132,178,8.48,822,750,28,424,120.39,373.26,2238.52,2400.3,4.15,1,0.342
32.011387,22,132,178,8.48,882,750,3,424,121.43,373.56,2243.32,2406.0,4.15,1,0.342
72.098500,22,132,168,8.92,822,750,28,424,121.64,373.78,2245.10,2415.3,4.00,1,0.323
39.004642,22,132,178,8.48,822,750,7,424,120.39,373.26,2238.52,2400.3,4.15,1,0.342
65.697210,22,132,178,8.48,822,750,56,424,120.39,373.26,2238.52,2400.3,4.15,1,0.342
32.109882,22,132,168,8.92,822,750,3,424,121.64,373.78,2245.10,2415.3,4.00,1,0.323
40.285100,22,132,168,8.92,822,750,7,424,121.64,373.78,2245.10,2415.3,4.00,1,0.323
74.364914,22,132,168,8.92,822,750,56,424,121.64,373.78,2245.10,2415.3,4.00,1,0.323
21.966705,11,141,206,1.72,942,801,28,202,73.13,183.86,1128.27,2314.6,7.22,4,0.697
9.849657,11,141,206,1.72,942,801,3,202,73.13,183.86,1128.27,2314.6,7.22,4,0.697
15.069976,11,141,206,1.72,942,801,7,202,73.13,183.86,1128.27,2314.6,7.22,4,0.697
23.245192,11,141,206,1.72,942,801,56,202,73.13,183.86,1128.27,2314.6,7.22,4,0.697
43.733463,15,141,179,5.46,842,801,28,284,93.72,255.28,1554.72,2365.8,5.32,2,0.470
13.395534,15,141,179,5.46,842,801,3,284,93.72,255.28,1554.72,2365.8,5.32,2,0.470
24.131660,15,141,179,5.46,842,801,7,284,93.72,255.28,1554.72,2365.8,5.32,2,0.470
44.520450,15,141,179,5.46,842,801,56,284,93.72,255.28,1554.72,2365.8,5.32,2,0.470
62.935368,19,141,154,10.91,942,801,28,359,121.71,324.01,1990.62,2435.8,4.41,0,0.336
59.494884,19,141,154,10.91,942,801,28,359,121.71,324.01,1990.62,2435.8,4.41,0,0.336
25.116625,19,141,154,10.91,942,801,3,359,121.71,324.01,1990.62,2435.8,4.41,0,0.336
23.639177,19,141,154,10.91,942,801,3,359,121.71,324.01,1990.62,2435.8,4.41,0,0.336
35.754257,19,141,154,10.91,942,801,7,359,121.71,324.01,1990.62,2435.8,4.41,0,0.336
38.610657,19,141,154,10.91,942,801,7,359,121.71,324.01,1990.62,2435.8,4.41,0,0.336
68.750610,19,141,154,10.91,942,801,56,359,121.71,324.01,1990.62,2435.8,4.41,0,0.336
66.780680,19,141,154,10.91,942,801,56,359,121.71,324.01,1990.62,2435.8,4.41,0,0.336
23.848974,0,0,218,0,838.4,719.7,28,436,89.78,368.97,2145.08,2342.4,5.00,2,0.500
32.068220,0,0,192,0,913.2,895.3,90,289,74.39,250.56,1492.37,2369.6,6.64,4,0.664
11.654902,0,0,192,0,913.2,895.3,3,289,74.39,250.56,1492.37,2369.6,6.64,4,0.664
19.199148,0,0,192,0,940.6,785.6,3,393,86.94,334.88,1961.99,2387.2,4.89,2,0.489
48.846615,0,0,192,0,940.6,785.6,90,393,86.94,334.88,1961.99,2387.2,4.89,2,0.489
39.604880,0,0,192,0,940.6,785.6,28,393,86.94,334.88,1961.99,2387.2,4.89,2,0.489
43.942375,0,0,192,0,936.2,712.2,28,480,97.35,405.46,2354.50,2401.0,4.00,2,0.400
34.569637,0,0,192,0,936.2,712.2,7,480,97.35,405.46,2354.50,2401.0,4.00,2,0.400
54.315540,0,0,192,0,936.2,712.2,90,480,97.35,405.46,2354.50,2401.0,4.00,2,0.400
24.404692,0,0,192,0,936.2,712.2,3,480,97.35,405.46,2354.50,2401.0,4.00,2,0.400
15.615942,0,0,192,0,931.2,842.6,3,333,79.68,286.20,1690.94,2377.1,5.77,3,0.577
21.859148,0,0,192,0,889.8,945,90,255,70.32,223.06,1339.07,2363.8,7.53,4,0.753
10.222171,0,0,192,0,889.8,945,7,255,70.32,223.06,1339.07,2363.8,7.53,4,0.753
14.596896,0,0,192,0,913.2,895.3,7,289,74.39,250.56,1492.37,2369.6,6.64,4,0.664
18.746162,0,0,192,0,889.8,945,28,255,70.32,223.06,1339.07,2363.8,7.53,4,0.753
31.966866,0,0,192,0,931.2,842.6,28,333,79.68,286.20,1690.94,2377.1,5.77,3,0.577
23.404953,0,0,192,0,931.2,842.6,7,333,79.68,286.20,1690.94,2377.1,5.77,3,0.577
25.573355,0,0,192,0,913.2,895.3,28,289,74.39,250.56,1492.37,2369.6,6.64,4,0.664
41.680202,0,0,192,0,931.2,842.6,90,333,79.68,286.20,1690.94,2377.1,5.77,3,0.577
27.742445,0,0,192,0,940.6,785.6,7,393,86.94,334.88,1961.99,2387.2,4.89,2,0.489
8.204075,0,0,192,0,889.8,945,3,255,70.32,223.06,1339.07,2363.8,7.53,4,0.753
9.617500,238.2,0,185.7,0,1040.6,734.3,7,158.8,71.71,154.73,958.99,2386.2,5.32,2,0.532
25.422360,359.4,0,185.7,0,941.6,664.3,7,239.6,88.07,225.85,1352.11,2410.6,3.52,1,0.352
15.691094,158.8,0,185.7,0,1040.6,734.3,7,238.2,77.19,215.87,1300.41,2391.4,5.08,2,0.508
27.935500,272.8,0,185.7,0,1012.4,714.3,28,181.9,76.39,175.06,1071.37,2393.2,4.64,2,0.464
32.626694,290.2,0,185.7,0,998.2,704.3,28,193.5,78.74,185.27,1127.82,2396.7,4.36,1,0.436
17.236210,170.3,0,185.7,0,1026.6,724.3,7,255.5,79.93,230.46,1381.32,2395.3,4.74,2,0.474
19.765210,181.9,0,185.7,0,1012.4,714.3,7,272.8,82.66,245.05,1462.24,2399.2,4.44,1,0.444
39.435270,359.4,0,185.7,0,941.6,664.3,28,239.6,88.07,225.85,1352.11,2410.6,3.52,1,0.352
25.745033,147.2,0,185.7,0,1055,744.3,28,220.8,74.45,201.19,1219.04,2387.5,5.48,2,0.548
33.082436,0,0,185.7,0,1040.6,734.3,28,397,88.15,338.14,1983.25,2402.0,4.68,2,0.468
24.065470,0,0,185.7,0,1047.8,739.3,7,382.5,86.38,326.34,1917.63,2399.7,4.85,2,0.485
21.819847,316.1,0,185.7,0,977,689.3,7,210.7,82.22,200.41,1211.51,2401.9,4.01,1,0.401
21.066250,238.2,0,185.7,0,1040.6,734.3,28,158.8,71.71,154.73,958.99,2386.2,5.32,2,0.532
14.843729,0,0,185.7,0,1091.4,769.3,7,295.8,75.79,255.76,1525.29,2385.7,6.28,3,0.628
32.051670,170.3,0,185.7,0,1026.6,724.3,28,255.5,79.93,230.46,1381.32,2395.3,4.74,2,0.474
11.957582,135.7,0,185.7,0,1076.2,759.3,7,203.5,71.94,186.68,1139.21,2384.9,5.95,3,0.595
25.447870,0,0,185.7,0,1040.6,734.3,7,397,88.15,338.14,1983.25,2402.0,4.68,2,0.468
22.489328,0,0,185.7,0,1104.6,784.3,28,381.4,88.14,326.17,1921.61,2408.9,4.87,2,0.487
25.216896,0,0,185.7,0,1091.4,769.3,28,295.8,75.79,255.76,1525.29,2385.7,6.28,3,0.628
39.699337,342.1,0,185.7,0,955.8,674.3,28,228,85.73,215.64,1295.70,2407.1,3.70,1,0.370
13.089012,147.2,0,185.7,0,1055,744.3,7,220.8,74.45,201.19,1219.04,2387.5,5.48,2,0.548
38.700287,210.7,0,185.7,0,977,689.3,28,316.1,89.50,281.57,1664.73,2408.9,3.83,1,0.383
7.507015,203.5,0,185.7,0,1076.2,759.3,7,135.7,67.26,134.48,847.67,2380.4,6.22,3,0.622
17.576122,0,0,185.7,0,1118.8,789.3,28,238.1,68.71,208.78,1264.07,2376.3,7.80,4,0.780
21.179323,0,0,185.7,0,1069.2,754.3,7,339.2,81.08,291.09,1721.66,2392.7,5.47,2,0.547
18.198719,203.5,0,185.7,0,1076.2,759.3,28,135.7,67.26,134.48,847.67,2380.4,6.22,3,0.622
17.200357,290.2,0,185.7,0,998.2,704.3,7,193.5,78.74,185.27,1127.82,2396.7,4.36,1,0.436
22.629982,135.7,0,185.7,0,1076.2,759.3,28,203.5,71.94,186.68,1139.21,2384.9,5.95,3,0.595
21.859148,193.5,0,185.7,0,998.2,704.3,7,290.2,85.41,259.73,1543.63,2403.1,4.17,1,0.417
12.372647,272.8,0,185.7,0,1012.4,714.3,7,181.9,76.39,175.06,1071.37,2393.2,4.64,2,0.464
25.726418,155.5,0,185.7,0,1026.6,724.3,28,170.3,67.15,159.85,984.96,2371.2,6.30,3,0.630
37.813620,316.1,0,185.7,0,977,689.3,28,210.7,82.22,200.41,1211.51,2401.9,4.01,1,0.401
21.917063,342.1,0,185.7,0,955.8,674.3,7,228,85.73,215.64,1295.70,2407.1,3.70,1,0.370
33.043137,193.5,0,185.7,0,998.2,704.3,28,290.2,85.41,259.73,1543.63,2403.1,4.17,1,0.417
14.541049,0,0,185.7,0,1104.6,784.3,7,381.4,88.14,326.17,1921.61,2408.9,4.87,2,0.487
26.913696,158.8,0,185.7,0,1040.6,734.3,28,238.2,77.19,215.87,1300.41,2391.4,5.08,2,0.508
7.995853,124.1,0,185.7,0,1083.4,764.3,7,186.2,68.98,172.00,1057.22,2379.8,6.50,4,0.650
31.899986,0,0,185.7,0,1069.2,754.3,28,339.2,81.08,291.09,1721.66,2392.7,5.47,2,0.547
10.335935,0,0,185.7,0,1118.8,789.3,7,238.1,68.71,208.78,1264.07,2376.3,7.80,4,0.780
19.765210,0,0,185.7,0,1111.6,784.3,28,252.5,70.47,220.51,1329.23,2378.6,7.35,4,0.735
37.437860,0,0,185.7,0,1047.8,739.3,28,382.5,86.38,326.34,1917.63,2399.7,4.85,2,0.485
11.483912,0,0,185.7,0,1111.6,784.3,7,252.5,70.47,220.51,1329.23,2378.6,7.35,4,0.735
24.437788,210.7,0,185.7,0,977,689.3,7,316.1,89.50,281.57,1664.73,2408.9,3.83,1,0.383
17.596806,124.1,0,185.7,0,1083.4,764.3,28,186.2,68.98,172.00,1057.22,2379.8,6.50,4,0.650
10.730315,155.5,0,185.7,0,1026.6,724.3,7,170.3,67.15,159.85,984.96,2371.2,6.30,3,0.630
31.381500,181.9,0,185.7,0,1012.4,714.3,28,272.8,82.66,245.05,1462.24,2399.2,4.44,1,0.444
13.224150,0,0,197,0,968,781,3,339,79.87,290.69,1715.33,2368.8,5.81,3,0.581
20.966965,0,0,197,0,968,781,7,339,79.87,290.69,1715.33,2368.8,5.81,3,0.581
27.041248,0,0,197,0,968,781,14,339,79.87,290.69,1715.33,2368.8,5.81,3,0.581
32.039950,0,0,197,0,968,781,28,339,79.87,290.69,1715.33,2368.8,5.81,3,0.581
35.170170,0,0,197,0,968,781,90,339,79.87,290.69,1715.33,2368.8,5.81,3,0.581
36.445700,0,0,197,0,968,781,180,339,79.87,290.69,1715.33,2368.8,5.81,3,0.581
38.893340,0,0,197,0,968,781,365,339,79.87,290.69,1715.33,2368.8,5.81,3,0.581
6.467285,0,0,194,0,968,885,3,236,67.81,207.27,1251.93,2358.1,8.00,4,0.822
12.838043,0,0,194,0,968,885,14,236,67.81,207.27,1251.93,2358.1,8.00,4,0.822
18.415903,0,0,194,0,968,885,28,236,67.81,207.27,1251.93,2358.1,8.00,4,0.822
21.946020,0,0,194,0,968,885,90,236,67.81,207.27,1251.93,2358.1,8.00,4,0.822
24.104080,0,0,193,0,968,885,180,236,67.81,207.27,1251.93,2359.5,8.00,4,0.818
25.083138,0,0,193,0,968,885,365,236,67.81,207.27,1251.93,2359.5,8.00,4,0.818
21.263440,0,0,191,0,968,856,14,277,72.86,240.60,1437.62,2369.6,6.90,4,0.690
25.965666,0,0,191,0,968,856,28,277,72.86,240.60,1437.62,2369.6,6.90,4,0.690
11.362564,0,0,191,0,968,856,3,277,72.86,240.60,1437.62,2369.6,6.90,4,0.690
31.253946,0,0,191,0,968,856,90,277,72.86,240.60,1437.62,2369.6,6.90,4,0.690
32.329530,0,0,191,0,968,856,180,277,72.86,240.60,1437.62,2369.6,6.90,4,0.690
33.701588,0,0,191,0,968,856,360,277,72.86,240.60,1437.62,2369.6,6.90,4,0.690
9.307926,0,0,198,0,968,863,3,254,69.84,221.81,1332.54,2354.6,7.80,4,0.780
26.944721,0,0,198,0,968,863,90,254,69.84,221.81,1332.54,2354.6,7.80,4,0.780
27.627304,0,0,198,0,968,863,180,254,69.84,221.81,1332.54,2354.6,7.80,4,0.780
29.785364,0,0,198,0,968,863,365,254,69.84,221.81,1332.54,2354.6,7.80,4,0.780
34.487590,0,0,193,0,968,812,180,307,76.09,264.76,1571.23,2369.7,6.29,3,0.629
36.149227,0,0,193,0,968,812,365,307,76.09,264.76,1571.23,2369.7,6.29,3,0.629
12.541569,0,0,193,0,968,812,3,307,76.09,264.76,1571.23,2369.7,6.29,3,0.629
27.530777,0,0,193,0,968,812,28,307,76.09,264.76,1571.23,2369.7,6.29,3,0.629
32.922478,0,0,193,0,968,812,90,307,76.09,264.76,1571.23,2369.7,6.29,3,0.629
9.990507,0,0,193,0,968,885,7,236,67.81,207.27,1251.93,2359.5,8.00,4,0.818
7.839342,0,0,180,0,1125,845,7,200,64.70,178.13,1094.86,2381.2,8.00,4,0.900
12.245093,0,0,180,0,1125,845,28,200,64.70,178.13,1094.86,2381.2,8.00,4,0.900
11.169511,0,0,181,0,1113,833,7,225,67.70,198.45,1207.70,2383.5,8.00,4,0.804
17.340320,0,0,181,0,1113,833,28,225,67.70,198.45,1207.70,2383.5,8.00,4,0.804
17.540270,0,0,184,0,1063,783,7,325,79.61,279.70,1658.71,2393.8,5.66,3,0.566
30.571365,0,0,184,0,1063,783,28,325,79.61,279.70,1658.71,2393.8,5.66,3,0.566
14.203206,0,0,183,0,1088,808,7,275,73.65,239.07,1433.21,2388.0,6.65,4,0.665
24.497082,0,0,183,0,1088,808,28,275,73.65,239.07,1433.21,2388.0,6.65,4,0.665
15.575263,0,0,184,0,1075,795,7,300,76.61,259.38,1545.87,2390.1,6.13,3,0.613
26.848196,0,0,184,0,1075,795,28,300,76.61,259.38,1545.87,2390.1,6.13,3,0.613
26.062193,0,0,186,0,1038,758,7,375,85.56,320.33,1884.21,2398.3,4.96,2,0.496
38.210760,0,0,186,0,1038,758,28,375,85.56,320.33,1884.21,2398.3,4.96,2,0.496
43.698990,0,0,187,0,1025,745,28,400,88.52,340.63,1996.87,2400.4,4.68,2,0.468
30.143890,0,0,187,0,1025,745,7,400,88.52,340.63,1996.87,2400.4,4.68,2,0.468
12.734622,0,0,182,0,1100,820,7,250,70.66,218.75,1320.36,2385.7,7.28,4,0.728
20.870438,0,0,182,0,1100,820,28,250,70.66,218.75,1320.36,2385.7,7.28,4,0.728
20.277489,0,0,186,0,1050,770,7,350,82.57,300.01,1771.37,2394.5,5.31,2,0.531
34.294537,0,0,186,0,1050,770,28,350,82.57,300.01,1771.37,2394.5,5.31,2,0.531
19.539060,305.3,0,203.5,0,963.4,630,7,203.5,79.04,193.31,1168.17,2365.6,4.55,2,0.455
47.714497,166.8,0,203.5,0,977.6,694.1,90,250.2,77.50,225.39,1348.98,2360.0,5.30,2,0.530
43.377003,236,0,192,0,935.4,781.2,90,157,70.48,153.09,946.34,2370.4,5.55,3,0.555
29.892233,212,0,203.5,0,971.8,748.5,28,141.3,66.62,138.87,866.58,2346.0,6.55,4,0.655
6.902344,250.2,0,203.5,0,975.6,692.6,3,166.8,71.68,161.15,990.05,2354.1,5.55,3,0.555
33.192062,183.9,0,203.5,0,958.2,800.1,90,122.6,62.93,122.58,776.20,2340.0,7.54,4,0.754
4.903554,122.6,0,203.5,0,959.2,800,3,183.9,67.18,169.79,1039.86,2344.2,7.22,4,0.722
4.565021,153,0,192,0,887,942,3,102,59.65,105.20,680.64,2352.9,8.00,4,0.856
25.460970,153,0,192,0,887,942,90,102,59.65,105.20,680.64,2352.9,8.00,4,0.856
24.290930,183.9,0,203.5,0,958.2,800.1,28,122.6,62.93,122.58,776.20,2340.0,7.54,4,0.754
33.947730,250.2,0,203.5,0,975.6,692.6,28,166.8,71.68,161.15,990.05,2354.1,5.55,3,0.555
11.414275,133,0,192,0,965.4,806.2,3,200,70.34,183.60,1118.14,2367.9,6.27,3,0.627
20.593958,162.4,0,203.5,0,938.2,849,28,108.3,60.14,110.17,707.26,2335.4,8.00,4,0.854
25.893960,203.5,0,203.5,0,965.4,631,7,305.3,86.12,271.72,1606.17,2372.7,4.35,1,0.435
29.231714,162.4,0,203.5,0,938.2,849,90,108.3,60.14,110.17,707.26,2335.4,8.00,4,0.854
31.023663,173,0,192,0,909.8,891.9,90,116,62.32,117.30,747.86,2357.3,7.55,4,0.755
10.393850,212,0,203.5,0,971.8,748.5,7,141.3,66.62,138.87,866.58,2346.0,6.55,4,0.655
33.664356,236,0,192,0,935.4,781.2,28,157,70.48,153.09,946.34,2370.4,5.55,3,0.555
27.874825,200,0,192,0,927.4,839.2,28,133,65.74,132.15,830.30,2362.9,6.55,4,0.655
19.350143,166.8,0,203.5,0,977.6,694.1,7,250.2,77.50,225.39,1348.98,2360.0,5.30,2,0.530
11.392212,116,0,192,0,946.8,856.8,7,173,66.17,161.02,992.41,2361.3,7.22,4,0.722
12.788401,288,0,192,0,929.8,716.1,3,192,77.45,183.71,1115.98,2381.3,4.55,2,0.455
39.321507,288,0,192,0,929.8,716.1,28,192,77.45,183.71,1115.98,2381.3,4.55,2,0.455
4.782206,102,0,192,0,888,943.1,3,153,63.21,144.49,900.13,2356.5,8.00,4,0.818
16.109606,192,0,192,0,932,717.8,3,288,84.15,257.66,1529.12,2388.2,4.35,1,0.435
43.377003,203.5,0,203.5,0,965.4,631,28,305.3,86.12,271.72,1606.17,2372.7,4.35,1,0.435
20.416075,157,0,192,0,972.6,749.1,7,236,75.91,213.78,1285.80,2376.2,5.31,2,0.531
6.940955,116,0,192,0,946.8,856.8,3,173,66.17,161.02,992.41,2361.3,7.22,4,0.722
15.030577,141.3,0,203.5,0,973.4,750,7,212,71.56,193.33,1170.87,2351.0,6.26,3,0.626
13.565440,157,0,192,0,972.6,749.1,3,236,75.91,213.78,1285.80,2376.2,5.31,2,0.531
32.532925,122.6,0,203.5,0,959.2,800,90,183.9,67.18,169.79,1039.86,2344.2,7.22,4,0.722
15.748322,250.2,0,203.5,0,975.6,692.6,7,166.8,71.68,161.15,990.05,2354.1,5.55,3,0.555
7.675936,153,0,192,0,887,942,7,102,59.65,105.20,680.64,2352.9,8.00,4,0.856
38.804398,192,0,192,0,932,717.8,28,288,84.15,257.66,1529.12,2388.2,4.35,1,0.435
33.003838,141.3,0,203.5,0,973.4,750,28,212,71.56,193.33,1170.87,2351.0,6.26,3,0.626
17.275510,153,0,192,0,887,942,28,102,59.65,105.20,680.64,2352.9,8.00,4,0.856
24.281965,116,0,192,0,946.8,856.8,28,173,66.17,161.02,992.41,2361.3,7.22,4,0.722
24.046165,122.6,0,203.5,0,959.2,800,28,183.9,67.18,169.79,1039.86,2344.2,7.22,4,0.722
36.588425,200,0,192,0,927.4,839.2,90,133,65.74,132.15,830.30,2362.9,6.55,4,0.655
50.732334,288,0,192,0,929.8,716.1,90,192,77.45,183.71,1115.98,2381.3,4.55,2,0.455
13.664036,200,0,192,0,927.4,839.2,7,133,65.74,132.15,830.30,2362.9,6.55,4,0.655
14.143910,203.5,0,203.5,0,965.4,631,3,305.3,86.12,271.72,1606.17,2372.7,4.35,1,0.435
47.782066,157,0,192,0,972.6,749.1,90,236,75.91,213.78,1285.80,2376.2,5.31,2,0.531
2.331808,162.4,0,203.5,0,938.2,849,3,108.3,60.14,110.17,707.26,2335.4,8.00,4,0.854
16.889404,236,0,192,0,935.4,781.2,7,157,70.48,153.09,946.34,2370.4,5.55,3,0.555
23.523542,192,0,192,0,932,717.8,7,288,84.15,257.66,1529.12,2388.2,4.35,1,0.435
6.808576,141.3,0,203.5,0,973.4,750,3,212,71.56,193.33,1170.87,2351.0,6.26,3,0.626
39.700027,141.3,0,203.5,0,973.4,750,90,212,71.56,193.33,1170.87,2351.0,6.26,3,0.626
17.964296,102,0,192,0,888,943.1,28,153,63.21,144.49,900.13,2356.5,8.00,4,0.818
32.884560,157,0,192,0,972.6,749.1,28,236,75.91,213.78,1285.80,2376.2,5.31,2,0.531
22.347986,173,0,192,0,909.8,891.9,28,116,62.32,117.30,747.86,2357.3,7.55,4,0.755
10.787541,122.6,0,203.5,0,959.2,800,7,183.9,67.18,169.79,1039.86,2344.2,7.22,4,0.722
7.723510,162.4,0,203.5,0,938.2,849,7,108.3,60.14,110.17,707.26,2335.4,8.00,4,0.854
41.684340,305.3,0,203.5,0,963.4,630,28,203.5,79.04,193.31,1168.17,2365.6,4.55,2,0.455
9.561653,305.3,0,203.5,0,963.4,630,3,203.5,79.04,193.31,1168.17,2365.6,4.55,2,0.455
6.883729,200,0,192,0,927.4,839.2,3,133,65.74,132.15,830.30,2362.9,6.55,4,0.655
50.526870,192,0,192,0,932,717.8,90,288,84.15,257.66,1529.12,2388.2,4.35,1,0.435
17.165884,133,0,192,0,965.4,806.2,7,200,70.34,183.60,1118.14,2367.9,6.27,3,0.627
30.439676,133,0,192,0,965.4,806.2,28,200,70.34,183.60,1118.14,2367.9,6.27,3,0.627
9.731264,166.8,0,203.5,0,977.6,694.1,3,250.2,77.50,225.39,1348.98,2360.0,5.30,2,0.530
3.319827,183.9,0,203.5,0,958.2,800.1,3,122.6,62.93,122.58,776.20,2340.0,7.54,4,0.754
26.322815,102,0,192,0,888,943.1,90,153,63.21,144.49,900.13,2356.5,8.00,4,0.818
43.250828,133,0,192,0,965.4,806.2,90,200,70.34,183.60,1118.14,2367.9,6.27,3,0.627
6.280437,173,0,192,0,909.8,891.9,3,116,62.32,117.30,747.86,2357.3,7.55,4,0.755
32.102690,116,0,192,0,946.8,856.8,90,173,66.17,161.02,992.41,2361.3,7.22,4,0.722
36.964188,166.8,0,203.5,0,977.6,694.1,28,250.2,77.50,225.39,1348.98,2360.0,5.30,2,0.530
54.598915,203.5,0,203.5,0,965.4,631,90,305.3,86.12,271.72,1606.17,2372.7,4.35,1,0.435
21.480625,288,0,192,0,929.8,716.1,7,192,77.45,183.71,1115.98,2381.3,4.55,2,0.455
9.694722,236,0,192,0,935.4,781.2,3,157,70.48,153.09,946.34,2370.4,5.55,3,0.555
8.374375,102,0,192,0,888,943.1,7,153,63.21,144.49,900.13,2356.5,8.00,4,0.818
39.662106,212,0,203.5,0,971.8,748.5,90,141.3,66.62,138.87,866.58,2346.0,6.55,4,0.655
10.089792,173,0,192,0,909.8,891.9,7,116,62.32,117.30,747.86,2357.3,7.55,4,0.755
4.827711,212,0,203.5,0,971.8,748.5,3,141.3,66.62,138.87,866.58,2346.0,6.55,4,0.655
10.354550,183.9,0,203.5,0,958.2,800.1,7,122.6,62.93,122.58,776.20,2340.0,7.54,4,0.754
43.565230,250.2,0,203.5,0,975.6,692.6,90,166.8,71.68,161.15,990.05,2354.1,5.55,3,0.555
51.863760,305.3,0,203.5,0,963.4,630,90,203.5,79.04,193.31,1168.17,2365.6,4.55,2,0.455
11.852093,0,0,192,0,1012,830,3,310,77.64,267.62,1590.34,2378.5,6.19,3,0.619
17.243795,0,0,192,0,1012,830,7,310,77.64,267.62,1590.34,2378.5,6.19,3,0.619
27.827251,0,0,192,0,1012,830,28,310,77.64,267.62,1590.34,2378.5,6.19,3,0.619
35.763120,0,0,192,0,1012,830,90,310,77.64,267.62,1590.34,2378.5,6.19,3,0.619
38.700287,0,0,192,0,1012,830,120,310,77.64,267.62,1590.34,2378.5,6.19,3,0.619
14.306627,0,0,192,0,1025,821,3,331,80.57,284.81,1687.08,2384.1,5.80,3,0.580
