Error,Experiments,Learning Rate,LR Decay,Tolerance,Gradient,Hyperparameters
3.9593556E-24,275,0.752571,0.9940994,1.4575937E-12,0.113998026,10
3.9341554E-24,270,0.7524311,0.99409986,1.458996E-12,0.11345448,10
4.0012674E-24,270,0.7519157,0.9941212,1.4600711E-12,0.11399081,10
3.868413E-24,268,0.7520691,0.9941107,1.4609629E-12,0.11566373,10
3.9425588E-24,274,0.7522971,0.9941024,1.4554915E-12,0.11223268,10
3.9211018E-24,270,0.7519762,0.9941189,1.4551406E-12,0.11412931,10
3.954691E-24,275,0.7518926,0.99412113,1.455986E-12,0.11675182,10
3.903049E-24,257,0.7524829,0.9941161,1.4546668E-12,0.11420891,10
3.932336E-24,266,0.75228876,0.9941159,1.4632007E-12,0.11266388,10
3.8701062E-24,268,0.7525044,0.9941172,1.4599864E-12,0.11581258,10
3.9305117E-24,270,0.75215715,0.99410117,1.4588707E-12,0.11425632,10
3.955019E-24,260,0.7523758,0.99412066,1.4605175E-12,0.11710712,10
3.979456E-24,276,0.7523686,0.9941038,1.4647644E-12,0.11720724,10
3.968465E-24,259,0.75210905,0.9941027,1.4643733E-12,0.11231721,10
3.887356E-24,260,0.75228906,0.99410045,1.4525051E-12,0.11246029,10
3.9451115E-24,270,0.75217474,0.9941139,1.4609974E-12,0.116983004,10
3.9549636E-24,259,0.7521848,0.99411625,1.4583246E-12,0.113323644,10
3.8982134E-24,257,0.7518949,0.99411744,1.4544591E-12,0.11235485,10
3.9490566E-24,276,0.7522096,0.9941129,1.4578938E-12,0.11548813,10
3.905459E-24,259,0.7523295,0.9941026,1.452729E-12,0.11294337,10
3.8615333E-24,266,0.75252384,0.9940969,1.4563112E-12,0.1164986,10
3.9047313E-24,257,0.7519681,0.99410987,1.4580338E-12,0.114585,10
3.871308E-24,265,0.7521039,0.99411184,1.46175E-12,0.11551481,10
3.9142193E-24,264,0.75193423,0.9941204,1.4628634E-12,0.11351843,10
3.9158168E-24,271,0.7525399,0.99410045,1.4533964E-12,0.11360447,10
3.8430215E-24,268,0.7524599,0.99409753,1.4560284E-12,0.113029554,10
3.8526286E-24,265,0.7520011,0.9941171,1.4557949E-12,0.113772005,10
3.9158898E-24,261,0.7521515,0.9941071,1.4620549E-12,0.11342823,10
3.8875957E-24,263,0.7519654,0.99411136,1.4584321E-12,0.115483314,10
3.889449E-24,257,0.7525415,0.9941009,1.4556988E-12,0.1171455,10
3.9242272E-24,271,0.75247025,0.9941002,1.4548264E-12,0.11448019,10
3.86736E-24,262,0.7525293,0.9940979,1.455926E-12,0.11562977,10
3.9526298E-24,273,0.7525219,0.9941004,1.4595635E-12,0.11586238,10
3.9609913E-24,276,0.752114,0.99410176,1.4619025E-12,0.116730444,10
3.8888985E-24,266,0.75254965,0.9941021,1.458942E-12,0.11349625,10
3.9761733E-24,258,0.7521855,0.9940996,1.4611315E-12,0.113112405,10
3.9007464E-24,263,0.7523622,0.99409986,1.4625395E-12,0.11419283,10
3.9139215E-24,273,0.7522775,0.99409753,1.452529E-12,0.114177704,10
3.9757103E-24,259,0.7522498,0.9941164,1.4628173E-12,0.11546874,10
3.9672162E-24,272,0.7520043,0.99410677,1.4620911E-12,0.113343745,10
3.9608615E-24,259,0.7524994,0.9941189,1.4590379E-12,0.11710385,10
3.8940233E-24,268,0.7521491,0.9941173,1.4650952E-12,0.11410332,10
3.87332E-24,262,0.7520147,0.99411124,1.4542825E-12,0.114472166,10
3.9949518E-24,259,0.75233823,0.99411494,1.4657968E-12,0.11437217,10
3.9385395E-24,269,0.75241655,0.9941042,1.4607509E-12,0.11236703,10
3.930218E-24,260,0.75248766,0.9941139,1.4558688E-12,0.113310836,10
3.918996E-24,272,0.75222236,0.99410295,1.4538882E-12,0.11379721,10
4.0516717E-24,277,0.75247914,0.9941214,1.4563984E-12,0.11307711,10
3.8735863E-24,267,0.75251377,0.99410903,1.4532036E-12,0.112436876,10
3.8948445E-24,269,0.7520429,0.99411565,1.452834E-12,0.115530275,10
3.939898E-24,276,0.7521666,0.99410313,1.4577355E-12,0.115100496,10
3.9202845E-24,263,0.75255907,0.9941086,1.4645504E-12,0.11567326,10
3.9653967E-24,269,0.75247014,0.99409527,1.4662266E-12,0.11329191,10
3.9176324E-24,266,0.75228137,0.9941124,1.4612405E-12,0.11231622,10
3.9594475E-24,259,0.7519847,0.99411654,1.4602354E-12,0.114823066,10
3.9626708E-24,260,0.75214034,0.9941175,1.4616038E-12,0.112855405,10
3.9756097E-24,274,0.75219434,0.99410576,1.462308E-12,0.114635,10
3.849283E-24,264,0.7520686,0.9941193,1.4527753E-12,0.116026945,10
3.901565E-24,265,0.7523687,0.99411494,1.4652697E-12,0.11460135,10
3.8903835E-24,263,0.7523784,0.9941163,1.456499E-12,0.11404377,10
3.947834E-24,267,0.7524257,0.9941172,1.4664091E-12,0.11455477,10
3.8821344E-24,257,0.75216925,0.99410063,1.4546605E-12,0.11274209,10
3.9378627E-24,267,0.75183815,0.99411577,1.4657522E-12,0.11592217,10
3.8966128E-24,263,0.7524835,0.99410015,1.4627618E-12,0.11709942,10
3.9790834E-24,272,0.7524088,0.9941024,1.4648894E-12,0.11510326,10
3.986975E-24,271,0.75197023,0.99411714,1.4659292E-12,0.11673111,10
3.9316902E-24,272,0.752346,0.9941214,1.4537145E-12,0.11525715,10
3.914261E-24,267,0.75191975,0.9941183,1.4608328E-12,0.114787295,10
3.967205E-24,272,0.75182706,0.9941113,1.4626359E-12,0.11564399,10
3.9569535E-24,270,0.75194186,0.99411863,1.4626003E-12,0.11612876,10
3.904302E-24,269,0.752539,0.9941043,1.4551035E-12,0.117115885,10
3.9594743E-24,269,0.7522315,0.99410135,1.4648769E-12,0.112947844,10
3.953961E-24,272,0.7520118,0.9941182,1.4585469E-12,0.11516263,10
3.8508754E-24,261,0.7519277,0.99410844,1.4520444E-12,0.116791114,10
3.9463792E-24,257,0.7524428,0.9941175,1.4618304E-12,0.11356178,10
3.9290953E-24,271,0.7521608,0.9941038,1.4561129E-12,0.11720105,10
4.0220318E-24,264,0.751941,0.994121,1.4581382E-12,0.112126,10
3.9741503E-24,272,0.7525359,0.9941158,1.461634E-12,0.11411282,10
3.9252247E-24,257,0.7524871,0.99411756,1.4589646E-12,0.11670559,10
3.97778E-24,273,0.7522034,0.9941001,1.4645645E-12,0.115094215,10
3.931413E-24,267,0.7523064,0.9941119,1.4640255E-12,0.11319109,10
3.870115E-24,262,0.7522525,0.9941182,1.4527768E-12,0.11649175,10
3.9395114E-24,275,0.7524705,0.9941171,1.4525818E-12,0.116271034,10
3.907296E-24,262,0.75210005,0.9941015,1.4620616E-12,0.113374375,10
4.007026E-24,259,0.752431,0.9941178,1.4653534E-12,0.11212742,10
3.8692184E-24,262,0.7518742,0.9941094,1.4531963E-12,0.11233965,10
3.907465E-24,257,0.75241214,0.99412096,1.454599E-12,0.11367519,10
3.9840974E-24,274,0.7525667,0.9940952,1.4640617E-12,0.11288123,10
3.939227E-24,266,0.75233626,0.9941183,1.4657054E-12,0.11617683,10
3.9301326E-24,267,0.7521981,0.99410504,1.4645459E-12,0.11236678,10
3.9817226E-24,270,0.7524626,0.99412054,1.4662823E-12,0.11501971,10
3.9964664E-24,258,0.75234663,0.9941016,1.465277E-12,0.115440585,10
3.9201977E-24,261,0.75254816,0.9941118,1.4603196E-12,0.11325277,10
3.8438084E-24,265,0.7525311,0.9941125,1.4546696E-12,0.113802955,10
3.987279E-24,258,0.7524954,0.9941046,1.4606977E-12,0.11282095,10
3.840398E-24,265,0.7524742,0.9940972,1.4594443E-12,0.11583406,10
3.876633E-24,262,0.75228196,0.99409914,1.4563238E-12,0.112980366,10
3.8860187E-24,265,0.7522821,0.99411345,1.4630347E-12,0.114801064,10
3.8736632E-24,267,0.75183415,0.9941125,1.4543632E-12,0.117175296,10
3.9474757E-24,274,0.75239414,0.9941006,1.4568437E-12,0.11381244,10
3.830668E-24,265,0.7524632,0.99409777,1.4568544E-12,0.114803545,10
3.9837314E-24,277,0.75189424,0.9941081,1.4635953E-12,0.11437511,10
3.9880934E-24,274,0.7522002,0.9941121,1.4625759E-12,0.11225305,10
3.887749E-24,265,0.75211394,0.9941069,1.4642415E-12,0.11293288,10
3.8648718E-24,268,0.7522148,0.9941,1.4604407E-12,0.11640205,10
3.885717E-24,267,0.7520649,0.99411845,1.4546491E-12,0.11304263,10
3.9417352E-24,260,0.75191385,0.99411124,1.4615392E-12,0.115323104,10
4.0022424E-24,275,0.75219387,0.99410963,1.464885E-12,0.114897855,10
3.961411E-24,269,0.75192696,0.99410605,1.4652297E-12,0.113341875,10
3.914523E-24,263,0.7521354,0.99410576,1.4650293E-12,0.11657096,10
3.8885317E-24,267,0.7521414,0.99410325,1.4569484E-12,0.11272945,10
3.870009E-24,265,0.7522845,0.99411124,1.4603309E-12,0.11417394,10
3.8697256E-24,268,0.75252026,0.9941098,1.4605292E-12,0.11277583,10
3.9312438E-24,258,0.7525233,0.99409914,1.4525032E-12,0.1134275,10
3.9816713E-24,275,0.7519375,0.99410725,1.4619804E-12,0.11719231,10
3.9593063E-24,275,0.7523879,0.9941193,1.4553208E-12,0.11403125,10
3.9882393E-24,274,0.75244224,0.9940962,1.4645707E-12,0.11344564,10
3.995147E-24,259,0.75196546,0.9941207,1.4657477E-12,0.11603897,10
3.9846055E-24,276,0.75232667,0.9940997,1.4657306E-12,0.11503581,10
3.921938E-24,262,0.75218743,0.99410605,1.4652395E-12,0.116732106,10
3.9344793E-24,259,0.75188833,0.9941208,1.455306E-12,0.1162692,10
3.863087E-24,265,0.7522882,0.9941133,1.4588302E-12,0.11477015,10
3.96465E-24,273,0.7521033,0.9941018,1.461871E-12,0.11347142,10
3.8901153E-24,268,0.7525497,0.99411607,1.4637974E-12,0.11480124,10
3.9085147E-24,265,0.7522829,0.994118,1.4649206E-12,0.11309313,10
3.8954393E-24,264,0.7523473,0.9940989,1.465461E-12,0.11552353,10
3.925549E-24,257,0.75249016,0.99410075,1.4622656E-12,0.11447057,10
3.9396408E-24,261,0.752492,0.99411416,1.4633613E-12,0.11337095,10
3.94924E-24,276,0.7525234,0.99411637,1.4569158E-12,0.11367084,10
3.9966616E-24,277,0.75189626,0.99412054,1.4633477E-12,0.11616342,10
3.9453655E-24,261,0.75249326,0.99412096,1.4636868E-12,0.11470516,10
3.8970837E-24,264,0.75254613,0.99410266,1.4646496E-12,0.11558126,10
3.8757328E-24,267,0.75228214,0.99412024,1.4530274E-12,0.11662518,10
3.9788014E-24,272,0.75247854,0.9941121,1.4630489E-12,0.113485195,10
3.8970683E-24,259,0.75240546,0.994097,1.4538449E-12,0.116085134,10
3.909732E-24,269,0.7524214,0.9941127,1.4547302E-12,0.11338345,10
3.9834766E-24,275,0.7524973,0.994098,1.4620234E-12,0.11328368,10
3.9894664E-24,273,0.7522181,0.9941152,1.4646738E-12,0.11459781,10
3.9505653E-24,269,0.7520091,0.9941211,1.4622939E-12,0.11582686,10
3.8625296E-24,264,0.7524892,0.9940933,1.4604733E-12,0.11547009,10
3.9568376E-24,277,0.75188226,0.99411166,1.4559757E-12,0.11259021,10
3.9795792E-24,273,0.7519542,0.99410945,1.4644883E-12,0.11655813,10
3.8882264E-24,263,0.7520763,0.994106,1.4597304E-12,0.115103066,10
3.921499E-24,269,0.7522943,0.9941119,1.4575722E-12,0.11558818,10
3.9543763E-24,269,0.7519148,0.9941205,1.4634031E-12,0.11673931,10
3.9332834E-24,273,0.75216174,0.9941042,1.4559086E-12,0.11423186,10
3.938481E-24,262,0.751913,0.9941162,1.465924E-12,0.116281055,10
3.9299717E-24,261,0.75214607,0.9941158,1.4633244E-12,0.11551855,10
3.8918196E-24,264,0.75257397,0.9940967,1.4653251E-12,0.116109565,10
3.963153E-24,260,0.7522233,0.9941099,1.463872E-12,0.11355283,10
3.9587206E-24,275,0.7524326,0.99410385,1.4573782E-12,0.11426195,10
3.961611E-24,274,0.7520027,0.9941208,1.4590502E-12,0.113703065,10
3.9225963E-24,271,0.75218415,0.9941027,1.4545227E-12,0.11409061,10
3.903852E-24,264,0.7522213,0.9941212,1.4619407E-12,0.11673686,10
3.9087237E-24,265,0.75236404,0.994116,1.4643677E-12,0.11213048,10
3.8382083E-24,263,0.7524225,0.9940972,1.4521292E-12,0.11534373,10
3.8645613E-24,262,0.75217146,0.9941146,1.4522369E-12,0.115043044,10
3.9839168E-24,276,0.752404,0.99411136,1.4645673E-12,0.116437405,10
3.9686862E-24,277,0.7524187,0.9941209,1.4571625E-12,0.116099104,10
3.8600838E-24,268,0.7522459,0.9941101,1.4590278E-12,0.11230681,10
3.9320172E-24,274,0.75244075,0.9940999,1.4540914E-12,0.117133036,10
3.9275045E-24,259,0.75251055,0.9941097,1.4553391E-12,0.11663363,10
3.852547E-24,264,0.7521567,0.9941058,1.4555759E-12,0.1133187,10
3.9661714E-24,274,0.7522675,0.9941068,1.4603051E-12,0.11710526,10
3.877504E-24,264,0.7520661,0.9941025,1.4616878E-12,0.1154243,10
3.863201E-24,266,0.75216,0.9941077,1.4548556E-12,0.11602527,10
4.00205E-24,277,0.7523493,0.9941185,1.4630347E-12,0.114839606,10
3.889887E-24,261,0.75256693,0.99409276,1.4612765E-12,0.11643107,10
3.8641965E-24,261,0.7521315,0.99410635,1.4523179E-12,0.11205849,10
3.8818567E-24,263,0.7525674,0.9941203,1.4555205E-12,0.117176004,10
4.009723E-24,275,0.752196,0.9941064,1.465938E-12,0.11218093,10
3.8691805E-24,265,0.752297,0.9941092,1.4610368E-12,0.11477188,10
3.9539274E-24,277,0.7523784,0.9941024,1.4581817E-12,0.11255945,10
3.9357754E-24,273,0.7518444,0.9941204,1.4544802E-12,0.11435993,10
3.8328712E-24,268,0.7525708,0.99410486,1.4536449E-12,0.11223416,10
3.9532656E-24,271,0.75228953,0.9941041,1.4604913E-12,0.11562431,10
3.8771097E-24,266,0.75225186,0.99411327,1.4556672E-12,0.11566511,10
3.9418488E-24,262,0.75242645,0.9941139,1.4652122E-12,0.113810204,10
3.857954E-24,263,0.75220484,0.99411577,1.4528279E-12,0.117152065,10
3.845456E-24,265,0.7524727,0.9941206,1.4531925E-12,0.11492938,10
3.9044674E-24,257,0.7522703,0.99410015,1.4586498E-12,0.11233472,10
3.9122346E-24,263,0.75255424,0.99409556,1.4646566E-12,0.11302294,10
3.931569E-24,271,0.75197476,0.99411315,1.4553486E-12,0.113862336,10
3.9128597E-24,261,0.7524796,0.99411374,1.4591154E-12,0.11355553,10
3.90622E-24,257,0.7521648,0.9941071,1.4583537E-12,0.11466336,10
3.810922E-24,263,0.7521967,0.99411225,1.4445597E-12,0.11662367,10
3.9128175E-24,270,0.7526034,0.99410343,1.4550102E-12,0.11342476,10
3.931576E-24,270,0.75230736,0.9941033,1.4591835E-12,0.11498273,10
3.9618563E-24,254,0.75215787,0.99410206,1.4445054E-12,0.11812345,10
3.9404486E-24,275,0.7522057,0.9941112,1.4537311E-12,0.11743139,10
4.0036454E-24,254,0.7523169,0.9941162,1.4583976E-12,0.11481112,10
3.9234246E-24,256,0.7520461,0.9941154,1.4459801E-12,0.11365207,10
3.9643578E-24,273,0.7523184,0.99410766,1.46061E-12,0.112724945,10
3.8013815E-24,268,0.7525875,0.9941114,1.4471462E-12,0.114850685,10
3.880921E-24,260,0.7519299,0.9941103,1.4513986E-12,0.11614697,10
3.9287703E-24,253,0.75256646,0.9941241,1.4451656E-12,0.116019145,10
3.8801575E-24,270,0.75215524,0.994123,1.4478803E-12,0.11540362,10
3.913453E-24,271,0.75221276,0.99410945,1.4523497E-12,0.11409591,10
3.9371393E-24,253,0.7525907,0.99412084,1.4454812E-12,0.11803249,10
3.881081E-24,267,0.7519449,0.99410844,1.4558596E-12,0.115800634,10
3.8622015E-24,266,0.75225955,0.9940976,1.4553905E-12,0.11336235,10
3.9613782E-24,258,0.75229496,0.9941091,1.4565438E-12,0.11541795,10
3.8771796E-24,261,0.75199974,0.9941166,1.4549653E-12,0.117732204,10
3.929249E-24,270,0.7520955,0.99410707,1.4585347E-12,0.116388984,10
3.9711605E-24,272,0.75197667,0.99411875,1.4587225E-12,0.11309881,10
3.8862653E-24,258,0.75208014,0.99410707,1.4450473E-12,0.116617136,10
3.8193478E-24,266,0.7525249,0.9940995,1.4476898E-12,0.115370564,10
3.8164972E-24,266,0.7522556,0.9941072,1.444781E-12,0.113082424,10
3.8070916E-24,265,0.75196415,0.99412143,1.445998E-12,0.11349519,10
3.9898344E-24,256,0.7525091,0.9940959,1.4559078E-12,0.11267908,10
3.909778E-24,272,0.7525699,0.9941014,1.4523987E-12,0.117258765,10
3.835216E-24,268,0.75241816,0.99410963,1.4538288E-12,0.11231935,10
3.8298526E-24,257,0.752199,0.9941064,1.4445299E-12,0.11804234,10
3.978993E-24,253,0.7520922,0.9941219,1.458206E-12,0.111867085,10
3.825354E-24,268,0.75246096,0.99410594,1.4515908E-12,0.11806202,10
4.0448022E-24,274,0.75257814,0.9941211,1.4583452E-12,0.112958245,10
3.9528877E-24,256,0.75254476,0.9941168,1.4490366E-12,0.11728428,10
3.916476E-24,272,0.7521342,0.9941194,1.4521974E-12,0.11711458,10
3.8496392E-24,262,0.7525415,0.9941231,1.4465867E-12,0.11375262,10
3.9065173E-24,274,0.7524075,0.99409854,1.4491577E-12,0.11691719,10
3.8807618E-24,257,0.7525293,0.9941209,1.4492294E-12,0.115309194,10
4.002336E-24,256,0.7523192,0.99411106,1.4589711E-12,0.115944654,10
3.853093E-24,266,0.7519317,0.9941233,1.4472558E-12,0.112399876,10
4.041433E-24,255,0.7523173,0.99410075,1.460162E-12,0.11583431,10
4.0247206E-24,255,0.7524535,0.99410015,1.4575852E-12,0.11446291,10
3.944088E-24,270,0.7520587,0.9941094,1.4607259E-12,0.1152531,10
3.939938E-24,270,0.7519203,0.9941072,1.4594339E-12,0.11245063,10
3.9278733E-24,258,0.7519575,0.99410707,1.4517882E-12,0.115010336,10
3.9009543E-24,275,0.75247777,0.9941172,1.449345E-12,0.11186245,10
3.8739133E-24,271,0.7525221,0.99410033,1.4455404E-12,0.11600423,10
3.912265E-24,266,0.75220627,0.99411774,1.4620852E-12,0.11795629,10
3.8071165E-24,268,0.75228435,0.99411076,1.4490604E-12,0.116269305,10
3.8457013E-24,261,0.7519874,0.99411863,1.4466606E-12,0.11351313,10
3.8361935E-24,261,0.7518798,0.9941229,1.4462655E-12,0.11793824,10
3.837604E-24,265,0.7525332,0.99411047,1.455703E-12,0.11691446,10
3.906017E-24,275,0.75223684,0.9941013,1.4477392E-12,0.112712234,10
3.952277E-24,275,0.7525639,0.99411064,1.4547445E-12,0.11281856,10
3.9644753E-24,275,0.75211614,0.99411947,1.4575162E-12,0.11748138,10
4.0152038E-24,274,0.752439,0.99412155,1.4527555E-12,0.11460279,10
3.892452E-24,267,0.75198466,0.9941137,1.4572339E-12,0.11439314,10
3.9811487E-24,256,0.7522336,0.994107,1.4545227E-12,0.115877986,10
3.931358E-24,256,0.75205106,0.9941236,1.4472791E-12,0.11687088,10
3.8920192E-24,261,0.7525916,0.99411726,1.455561E-12,0.11624696,10
3.9827812E-24,253,0.75251716,0.99411535,1.4571944E-12,0.11303164,10
3.861271E-24,265,0.7518394,0.9941177,1.4562936E-12,0.11212387,10
3.9215936E-24,259,0.75210863,0.99411017,1.4561272E-12,0.11754801,10
3.8608068E-24,257,0.7520415,0.99411845,1.4470729E-12,0.11218674,10
3.9733133E-24,256,0.7525127,0.99409556,1.451483E-12,0.11346315,10
3.8595584E-24,267,0.75229555,0.99411464,1.450294E-12,0.11413622,10
3.909933E-24,267,0.7521752,0.9941056,1.4606992E-12,0.11750711,10
3.958958E-24,273,0.7519245,0.9941228,1.4567036E-12,0.11412695,10
3.9102202E-24,274,0.7519834,0.99412346,1.4490096E-12,0.11638712,10
3.955002E-24,259,0.7525755,0.99410576,1.4596368E-12,0.1120547,10
3.9849928E-24,256,0.75228506,0.99411476,1.4585997E-12,0.11230495,10
3.871839E-24,270,0.75258124,0.99411273,1.4467236E-12,0.1139948,10
3.9481293E-24,258,0.75191367,0.99410564,1.457558E-12,0.11765641,10
4.001791E-24,256,0.7522264,0.99410236,1.4575868E-12,0.115623616,10
3.8472273E-24,266,0.7525075,0.9940965,1.453567E-12,0.115718484,10
3.870103E-24,259,0.7522543,0.99410814,1.446643E-12,0.11776468,10
3.934428E-24,272,0.75230527,0.99409735,1.4579001E-12,0.11633927,10
3.966111E-24,253,0.75227404,0.9941077,1.4528371E-12,0.11336461,10
3.8623036E-24,264,0.7525352,0.9941008,1.4577533E-12,0.11342424,10
3.9483735E-24,273,0.7525726,0.9940985,1.4586259E-12,0.117000714,10
3.8520078E-24,266,0.7526394,0.99410385,1.4515359E-12,0.11328315,10
4.012957E-24,270,0.75263804,0.9941205,1.4602386E-12,0.11234945,10
3.9380516E-24,271,0.7524065,0.99409574,1.4582294E-12,0.114058256,10
3.979843E-24,268,0.75258046,0.9941181,1.4535598E-12,0.11346929,10
3.868148E-24,266,0.7523477,0.99410826,1.4536612E-12,0.1127861,10
3.9273626E-24,273,0.7520853,0.99410856,1.4547819E-12,0.117321365,10
3.7925297E-24,265,0.7520977,0.9941096,1.4478209E-12,0.11549127,10
3.920797E-24,272,0.7525783,0.9940936,1.4544006E-12,0.11245552,10
3.827822E-24,265,0.7522321,0.99410695,1.4543517E-12,0.11503389,10
3.845054E-24,261,0.7518358,0.9941201,1.4460704E-12,0.112884514,10
3.820214E-24,265,0.7518445,0.99410945,1.4541827E-12,0.11754401,10
3.923774E-24,272,0.7524749,0.99410033,1.4550827E-12,0.11598427,10
3.9413317E-24,258,0.75201625,0.9941199,1.4494457E-12,0.11395587,10
3.9862147E-24,256,0.75217134,0.994122,1.4590078E-12,0.11448081,10
3.9998336E-24,256,0.7521143,0.9941228,1.4605302E-12,0.11681593,10
3.9674434E-24,272,0.7520121,0.9941183,1.4615607E-12,0.11595549,10
3.8667394E-24,265,0.7523694,0.9941065,1.4599905E-12,0.11260375,10
3.878327E-24,269,0.75241494,0.9941069,1.4500279E-12,0.11598574,10
3.8431868E-24,263,0.75209105,0.99410856,1.4509123E-12,0.1155102,10
3.93268E-24,274,0.7521628,0.9941181,1.4534828E-12,0.116159685,10
3.856976E-24,267,0.75244874,0.9941165,1.449522E-12,0.11686953,10
3.9064877E-24,273,0.7522583,0.9941037,1.4505443E-12,0.113845535,10
3.8832652E-24,257,0.7522465,0.994098,1.4560365E-12,0.117616475,10
3.9471488E-24,259,0.75189096,0.9941082,1.4603913E-12,0.11397543,10
3.9960538E-24,253,0.75243837,0.9941209,1.4593292E-12,0.11519778,10
3.953173E-24,255,0.7520569,0.9941035,1.447452E-12,0.11237432,10
3.8852934E-24,272,0.75250685,0.9941164,1.4447935E-12,0.112482905,10
3.946347E-24,269,0.7521926,0.994121,1.4614412E-12,0.11529184,10
3.891856E-24,267,0.7525051,0.9941139,1.4557741E-12,0.11236416,10
3.869041E-24,260,0.7525419,0.9940979,1.4491057E-12,0.11298569,10
4.0218918E-24,268,0.7525607,0.99412113,1.4609578E-12,0.11443453,10
3.9663666E-24,273,0.7524294,0.9941042,1.4616455E-12,0.11375794,10
3.922559E-24,256,0.75212705,0.9941142,1.4455921E-12,0.11354815,10
3.8652544E-24,260,0.75206023,0.99411076,1.448548E-12,0.117782906,10
3.843407E-24,268,0.7525191,0.9941122,1.4547631E-12,0.118250355,10
3.8933287E-24,269,0.7525609,0.994095,1.4534795E-12,0.113039926,10
3.8606454E-24,270,0.7519394,0.9941087,1.4452042E-12,0.11308407,10
3.8832984E-24,267,0.7523308,0.99410737,1.4559877E-12,0.11604173,10
3.951039E-24,258,0.7518514,0.99411106,1.4534734E-12,0.112211354,10
3.957789E-24,275,0.75261307,0.99410576,1.4562881E-12,0.11388293,10
3.8300447E-24,268,0.7523787,0.9940986,1.4536296E-12,0.11495092,10
3.9490176E-24,253,0.75212806,0.99410975,1.4484622E-12,0.11597002,10
3.9473495E-24,254,0.7522858,0.9941144,1.4486375E-12,0.11358475,10
3.9549774E-24,256,0.7524414,0.9940963,1.4454874E-12,0.1159486,10
3.8875164E-24,266,0.7523459,0.9941014,1.4606935E-12,0.11678437,10
3.9783695E-24,274,0.7524602,0.9941159,1.461059E-12,0.11541761,10
3.892703E-24,260,0.7522628,0.9941218,1.4482547E-12,0.11485723,10
3.9280926E-24,266,0.75205594,0.9941228,1.4609594E-12,0.11248282,10
3.85417E-24,257,0.752554,0.9941103,1.4471858E-12,0.11724162,10
3.85813E-24,260,0.75233626,0.99410236,1.4481372E-12,0.117308445,10
3.921614E-24,274,0.75259924,0.9941013,1.4520844E-12,0.11314737,10
3.9164455E-24,269,0.75247556,0.9941067,1.4567683E-12,0.114733286,10
3.9286184E-24,271,0.75221086,0.99411696,1.4536796E-12,0.11298465,10
3.9707282E-24,259,0.7524156,0.99411565,1.4606129E-12,0.113885954,10
3.8727205E-24,266,0.75240904,0.99410945,1.4559087E-12,0.11651743,10
3.9299267E-24,270,0.75234836,0.9941175,1.4569803E-12,0.11446808,10
4.0017383E-24,254,0.75230676,0.99411225,1.4558772E-12,0.11688919,10
3.920714E-24,257,0.75204945,0.9941212,1.4590472E-12,0.11769501,10
3.9291E-24,272,0.7525108,0.994101,1.4553857E-12,0.11501735,10
3.9065792E-24,269,0.75194705,0.9941201,1.4551472E-12,0.117477916,10
3.874571E-24,268,0.7526179,0.9941026,1.4616338E-12,0.11360181,10
3.9439077E-24,275,0.7520908,0.9941105,1.454736E-12,0.11649423,10
3.9282035E-24,275,0.75203687,0.99411386,1.4508949E-12,0.11405412,10
3.961269E-24,256,0.75248826,0.994096,1.4478087E-12,0.11468319,10
3.84548E-24,265,0.75261664,0.99411094,1.4547195E-12,0.11292475,10
3.8199434E-24,265,0.75191414,0.9941048,1.4539843E-12,0.11431418,10
3.82862E-24,267,0.75212824,0.99410284,1.4455434E-12,0.11712075,10
3.8982634E-24,266,0.75257313,0.99411035,1.4586423E-12,0.11339283,10
3.88216E-24,271,0.7521124,0.9941173,1.4450035E-12,0.11262808,10
3.932319E-24,271,0.7523873,0.9941092,1.4562569E-12,0.11787202,10
3.9491E-24,260,0.7521324,0.9941108,1.4610917E-12,0.112736076,10
3.935272E-24,270,0.752228,0.99411035,1.4596323E-12,0.11697138,10
4.01644E-24,254,0.7526311,0.99409205,1.4575322E-12,0.11263164,10
3.9454843E-24,274,0.7523878,0.9941082,1.4554433E-12,0.11313429,10
3.976002E-24,253,0.7519488,0.9941102,1.45408E-12,0.11580357,10
3.8375113E-24,267,0.75235295,0.99412405,1.4451877E-12,0.11647915,10
3.80788E-24,265,0.75212145,0.9941235,1.4475489E-12,0.11720741,10
3.9080386E-24,269,0.7524559,0.99409854,1.456058E-12,0.115267985,10
3.810044E-24,261,0.75241977,0.99409586,1.4462E-12,0.117077835,10
3.9203196E-24,260,0.7518746,0.9941185,1.4564693E-12,0.1167527,10
3.9368427E-24,270,0.75190276,0.9941139,1.459806E-12,0.11755204,10
3.8786173E-24,257,0.75185704,0.9941075,1.454835E-12,0.11703308,10
3.9443235E-24,273,0.75198376,0.99410856,1.4568572E-12,0.11194889,10
3.8825075E-24,266,0.7520789,0.9941024,1.4579611E-12,0.11246493,10
3.8741582E-24,260,0.7518813,0.9941226,1.4463034E-12,0.11527089,10
3.9581337E-24,275,0.7521642,0.9941075,1.4564365E-12,0.11216512,10
3.856306E-24,266,0.7518562,0.9941234,1.4482203E-12,0.112691395,10
3.899241E-24,272,0.75243413,0.9940947,1.4504861E-12,0.11355727,10
3.8485455E-24,268,0.7523371,0.9941009,1.4575861E-12,0.11265102,10
3.94692E-24,257,0.75243276,0.994124,1.460334E-12,0.11354144,10
3.9327757E-24,271,0.75248045,0.99409443,1.4570954E-12,0.11593509,10
