label, variance, skewness, kurtosis, entropy,F1+F2+F3,F1*F2*F3,F5+F5+F5+F6
0,0.12534,0.05794,0.196245,0.006293,1.6441364,0.15266603,3.0630207
0,0.23557,0.103775,-0.01351,0.061895,1.6567028,0.1086111,2.8341653
0,0.07442,0.18137,0.1654,0.024461,1.6364918,0.14828724,3.0099216
0,0.23027,-0.203825,0.137935,0.015991,1.5493397,0.10561718,2.4492915
0,0.18108,0.433305,-0.140365,-0.02235,1.7154293,0.06894835,2.7899363
0,0.175945,0.3166,-0.088955,-0.001014,1.6649777,0.086559385,2.726385
0,0.289115,0.27894,-0.120445,-0.002824,1.7728864,0.08300377,3.0727217
0,-0.018019,0.20579,0.155715,-0.0186,1.5130992,0.116718315,2.3940854
0,0.06353,0.40175,-0.009826,-0.10944,1.6347421,0.10725289,2.7508407
0,0.06819,-0.238795,0.42091,-0.09418,1.533206,0.12048018,2.4859095
0,0.104215,0.33129,0.024191,-0.11067,1.6699991,0.12486571,2.979805
0,-0.110765,0.598125,0.003927,-0.389265,1.5421699,0.077464245,2.2511687
0,0.078995,-0.23538,0.39593,-0.077435,1.5298235,0.11997629,2.4712577
0,0.050045,0.38923,-0.01411,-0.13304,1.6022325,0.10085473,2.6004272
0,0.17679,0.33543,-0.040929,0.023943,1.721666,0.112512074,3.0799325
0,0.134585,0.540805,-0.165,-0.21444,1.7075956,0.05525798,2.678756
0,0.29035,0.250485,-0.11192,0.021939,1.7607176,0.08550124,3.0465975
0,-0.048256,0.470555,0.086525,-0.243145,1.6080196,0.1149142,2.7068994
0,0.100255,-0.34319,0.4066,-0.012005,1.4889975,0.09750039,2.1932907
0,0.0581,0.51463,-0.064105,-0.20196,1.6646218,0.091894746,2.7580805
0,0.24136,0.153435,0.034302,0.040366,1.7434108,0.13877483,3.3161378
0,0.08016,-0.239315,0.425965,-0.106015,1.5544362,0.124681294,2.584277
0,0.028731,0.505525,-0.084585,-0.21961,1.5978045,0.07600834,2.432057
0,0.18909,-0.14423,0.11279,-0.007867,1.5128815,0.103323646,2.310721
0,0.231805,-0.133055,0.14179,0.059955,1.6078372,0.122516036,2.753167
0,0.13281,0.53522,-0.165425,-0.203835,1.7004898,0.0545718,2.6502728
0,0.10876,-0.040455,0.25511,-0.033988,1.5973034,0.14429604,2.8515618
0,0.024833,0.27635,0.088925,-0.023578,1.5701652,0.11948522,2.6059058
0,-0.062685,0.544015,0.09655,-0.216185,1.6508216,0.1197196,2.882614
0,0.16346,0.17092,0.010353,-0.003341,1.6235087,0.11319223,2.7491388
0,0.091025,0.33781,0.0005,0.019741,1.6354436,0.11201047,2.7825804
0,0.2026,-0.008278,0.022692,0.025624,1.5564837,0.100727074,2.4435093
0,0.208555,0.4361,-0.15112,-0.02985,1.7478817,0.06637484,2.884815
0,0.19961,-0.22338,0.18652,-0.005475,1.5323441,0.10761917,2.4036384
0,0.28136,0.504285,-0.214655,-0.19071,1.849175,0.034891337,3.0363088
0,0.0797,0.235275,0.06879,0.004094,1.6012119,0.1235811,2.7371256
0,-0.008368,0.38137,0.060305,-0.181205,1.5762156,0.111029714,2.574399
0,0.23007,0.28132,-0.106175,0.009655,1.7018026,0.08303965,2.83035
0,0.220345,0.54536,-0.228875,-0.221355,1.779662,0.023274818,2.7274227
0,0.114465,0.18665,0.03156,-0.019893,1.582887,0.112363935,2.605397
0,0.166985,-0.230725,0.199115,-0.011876,1.4906442,0.10244097,2.2293856
0,0.0871,-0.24045,0.41071,-0.103295,1.550453,0.123570435,2.5638309
0,0.006163,0.44924,-0.046755,-0.12166,1.555726,0.082475774,2.328345
0,0.046792,0.444275,-0.084155,-0.082995,1.5783863,0.07571035,2.3639486
0,0.11568,0.533255,-0.17644,-0.23836,1.6648227,0.046704482,2.4800217
0,0.20211,-0.21955,0.23733,0.05685,1.5825924,0.12128116,2.659395
0,0.0967,0,0.2408,-0.016984,1.5978558,0.14517713,2.8588817
0,0.086285,-0.223485,0.411095,-0.090365,1.5623053,0.12808272,2.6321135
0,0.133595,0.15323,0.018579,0.02931,1.5742834,0.10756883,2.546457
0,0.203565,0.520115,-0.20861,-0.23791,1.7540275,0.034788363,2.7109563
0,0.12006,0.081115,0.15156,0.03584,1.6153654,0.1405608,2.8901637
0,0.092665,0.30729,0.05088,-0.102005,1.6583742,0.12983552,2.9707866
0,0.2325,-0.241485,0.172765,-0.012587,1.5543807,0.10625353,2.4704204
0,0.027075,0.301595,0.084125,-0.023061,1.5881557,0.121664226,2.6807442
0,0.14385,-0.202995,0.181295,-0.016272,1.4626763,0.09981066,2.1177127
0,0.048394,0.359535,0.06399,-0.122825,1.6449168,0.12816304,2.9145434
0,0.2034,-0.146815,0.10996,0.025042,1.5291477,0.10475996,2.3750935
0,0.11859,0.37454,0.000799,-0.08707,1.7029452,0.123374656,3.083046
0,-0.092055,0.54153,0.13845,-0.154505,1.6427016,0.11981892,2.855515
0,0.028477,0.38147,0.07877,-0.161165,1.6453403,0.12993585,2.9269238
0,0.25107,0.40382,-0.152575,-0.085775,1.7837893,0.06846707,3.020265
0,0.151665,-0.12964,0.115915,0.01515,1.4725152,0.09957444,2.1498337
0,0.20276,0.020072,0.072815,0.032672,1.6211153,0.12328436,2.8032217
0,0.11145,0.481625,-0.155615,-0.13582,1.6380255,0.054832462,2.4387043
0,0.18761,-0.18489,0.199715,0.065255,1.5552099,0.11732385,2.541535
0,0.2308,0.50894,-0.210925,-0.221225,1.7829505,0.03465321,2.8088305
0,0.198595,0.051835,0.037987,0.050065,1.608872,0.114635214,2.708088
0,0.016222,0.50335,-0.05991,-0.20642,1.5993944,0.08345244,2.4833999
0,0.10808,-0.34402,0.407585,-0.004052,1.5005108,0.09909395,2.2424126
0,0.025974,-0.163165,0.154475,-0.049246,1.299366,0.07737312,1.4219707
0,0.19192,0.309255,-0.102195,-0.00166,1.6711142,0.08184218,2.718231
0,0.129085,0.48773,-0.158745,-0.149785,1.6653322,0.055567715,2.536431
0,0.10732,0.303975,-0.02889,-0.11151,1.608303,0.099837415,2.614869
0,0.019239,0.329945,-0.01668,-0.028233,1.51122,0.08710271,2.2049956
0,0.11582,-0.1314,0.157645,-0.004311,1.4554526,0.10231713,2.1085203
0,0.19416,0.320115,-0.1216,-0.049182,1.6657535,0.07312937,2.6461933
0,0.244255,0.079975,-1.5E-05,0.082005,1.6630446,0.11265844,2.8807733
0,0.17729,0.46859,-0.201755,-0.19782,1.6834778,0.03563605,2.4754145
0,0.19997,0.045214,0.058465,0.08446,1.6235435,0.12160936,2.8011765
0,0.214845,0.38085,-0.11937,-0.048082,1.7429607,0.08172557,2.9627078
0,0.216195,-0.244175,0.17178,-0.02888,1.5280025,0.10243731,2.3568583
0,0.25226,0.19482,-0.07152,0.043146,1.6989304,0.09572468,2.898792
0,-0.075275,0.003517,0.343405,-0.025324,1.4408522,0.108288094,2.0955226
0,0.26016,0.17558,-0.06269,0.050645,1.7035334,0.09920905,2.9359937
0,0.13341,0.5108,-0.17207,-0.200345,1.6773547,0.049950458,2.5428126
0,0.286135,0.29156,-0.120485,-0.012264,1.7779984,0.08367231,3.0942917
0,-0.08476,0.053285,0.44147,0.047478,1.5489068,0.13018599,2.5993607
0,0.2516,0.41013,-0.13128,-0.051705,1.8076229,0.08205931,3.1854444
0,-0.112635,0.576605,0.129495,-0.163685,1.6315532,0.1109593,2.7628193
0,-0.087995,0.596055,0.13378,-0.166205,1.6853387,0.12560962,3.0367444
0,0.172325,0.14754,0.051355,0.027305,1.6541235,0.12872763,2.9494467
0,0.09157,0.31836,-0.001814,0.002478,1.61968,0.10906173,2.7105947
0,0.270105,0.155195,-0.05768,0.078255,1.7069378,0.10088864,2.9579723
0,0.16225,0.3315,-0.031718,0.043469,1.7056899,0.11349368,3.0314646
0,0.023451,-0.031661,0.36924,0.018254,1.5791756,0.14536864,2.7963116
0,0.24632,0.2748,-0.12387,-0.025324,1.7051148,0.075296305,2.7938912
0,0.11252,0.178785,0.017637,0.01418,1.5622003,0.10567176,2.4935188
0,0.217175,0.166475,0.041799,0.032478,1.7247474,0.1385748,3.25121
0,0.17797,0.06539,0.06455,0.08278,1.6121548,0.122235164,2.7661695
0,0.199495,-0.13533,0.11973,0.043146,1.5405282,0.109001495,2.4400952
0,0.2719,0.473345,-0.247085,-0.19601,1.7844357,0.01161139,2.6717715
0,0.159435,-0.170715,0.13871,-0.01013,1.4726219,0.0992973,2.1484883
0,0.21842,0.48359,-0.19803,-0.158125,1.7572337,0.04121924,2.7615654
0,0.1054,0.339775,-0.00854,0.024525,1.6498582,0.11190997,2.8311548
0,0.2752,0.518355,-0.22065,-0.201055,1.8456552,0.030738361,2.9986796
0,0.10481,0.123845,0.096895,-0.002048,1.5782509,0.1246992,2.6656618
0,0.033096,0.48297,-0.01441,-0.08319,1.647681,0.10487952,2.7803588
0,0.16147,0.386955,-0.018908,-0.127025,1.7571026,0.12606226,3.2844508
0,0.142605,0.45855,-0.182305,-0.060235,1.642696,0.043277558,2.3833702
0,0.1933,-0.131915,0.09621,0.005323,1.5138849,0.10180099,2.3047533
0,0.11017,0.299735,0.026505,0.042499,1.6569667,0.123564914,2.9273047
0,0.235905,0.500765,-0.19743,-0.19291,1.7958223,0.043495156,2.9072983
0,0.26006,0.016347,0.008983,0.058985,1.6459748,0.10968228,2.80416
0,0.15467,-0.145885,0.11116,0.011142,1.4605953,0.096041225,2.08736
0,0.043408,0.512145,-0.07456,-0.20041,1.6325643,0.08380287,2.5987628
0,-0.08672,0.100875,0.38809,0.046766,1.5357044,0.12711968,2.53539
0,-0.09174,0.55167,0.159315,-0.24444,1.6687211,0.12721892,2.9899585
0,-0.07884,0.54215,0.12731,-0.14681,1.6526275,0.122486904,2.9058464
0,-0.039145,0.568015,-0.018822,-0.352475,1.603333,0.08978187,2.535883
0,-0.13957,0.08867,0.33878,-0.019958,1.407862,0.09265497,1.8865055
0,-0.008054,-0.32312,0.417865,-0.07608,1.3575106,0.07978139,1.63526
0,-0.09729,0.561085,0.095395,-0.172025,1.6126909,0.1065227,2.6710808
0,0.21699,-0.26518,0.194015,-0.035216,1.5325866,0.1027161,2.3742225
0,0.17313,-0.22245,0.177135,0.007715,1.4867625,0.1005216,2.204299
0,0.038723,0.45276,-0.120445,-0.06942,1.5418321,0.05967967,2.140316
0,0.17915,-0.189855,0.171955,-0.006251,1.5153755,0.10750583,2.345029
0,0.032108,0.156435,0.214665,0.032348,1.5992502,0.14462404,2.860229
0,0.249615,0.393265,-0.117575,-0.035992,1.8039465,0.08883122,3.2146683
0,0.09497,0.048731,0.211325,0.040689,1.6064348,0.1458148,2.8920934
0,0.17156,0.313185,-0.097565,-0.018083,1.6486796,0.08134837,2.6386209
0,0.15316,-0.166575,0.256525,0.041335,1.5681753,0.12776428,2.6501822
0,0.194525,-0.107605,0.13151,0.055235,1.5642581,0.11691128,2.5698695
0,0.128025,0.463415,-0.179565,-0.0678,1.627669,0.04358964,2.334011
0,0.078455,0.317325,-0.00914,-0.120495,1.593678,0.10277825,2.5830972
0,0.06373,0.44086,-0.076615,-0.089785,1.6067562,0.08198064,2.4994454
0,0.040178,0.142365,0.217195,0.030085,1.6025395,0.14597026,2.8797586
0,0.08203,0.17744,0.06982,-0.018212,1.5621777,0.11683054,2.5622716
0,0.037154,0.5585,-0.06912,-0.20364,1.6629219,0.08811759,2.728981
0,0.010542,0.471795,-0.004727,-0.09295,1.6151314,0.101586394,2.648961
0,0.000356,0.418305,0.025391,-0.190775,1.5863584,0.10510966,2.5724978
0,0.002025,0.42617,0.072305,-0.19653,1.6350712,0.12358153,2.8526826
0,0.013726,0.46093,-0.164315,-0.24224,1.4740967,0.039105266,1.7822422
0,0.15544,0.15561,0.040429,0.02168,1.6263964,0.1214315,2.809816
0,0.198315,0.50842,-0.205655,-0.23028,1.7402492,0.03593691,2.6710186
0,0.08213,0.150745,0.011425,-0.00735,1.492033,0.093461975,2.1787403
0,-0.06288,0.07946,0.35039,0.021228,1.5215809,0.12699273,2.4864068
0,0.109405,0.13678,0.06639,-0.00916,1.5682764,0.11715175,2.5850663
0,0.209635,-0.16337,0.129195,0.010883,1.5423234,0.107977234,2.439904
0,0.11464,0.45193,-0.162085,-0.064955,1.6148291,0.0506058,2.3334684
0,0.19481,-0.23952,0.16977,-0.026876,1.4989113,0.09915593,2.2373362
0,0.10763,-0.308325,0.404155,-0.017178,1.5236198,0.10869279,2.3804865
0,0.23716,0.10543,0.00684,0.082715,1.6777673,0.1179876,2.96389
0,0.139155,0.54898,-0.17785,-0.220195,1.7092336,0.04888226,2.6450193
0,-0.003101,0.309875,0.05495,-0.05655,1.5256937,0.103463314,2.3553073
0,0.1497,0.360055,-0.060765,0.016055,1.683933,0.09960871,2.8715672
0,0.20474,-0.14837,0.118445,0.037715,1.5372272,0.10708523,2.4170096
0,0.17388,0.44055,-0.15943,-0.046143,1.6940411,0.05792623,2.648956
0,0.27955,0.523215,-0.219195,-0.216895,1.8568196,0.032111898,3.045254
0,0.11263,0.49818,-0.158745,-0.14972,1.6494199,0.054144233,2.4733455
0,0.048287,0.41965,-0.06805,-0.073295,1.5759894,0.08098835,2.3883243
0,0.210135,0.011381,0.048054,0.048641,1.6039149,0.1143282,2.6892762
0,0.112585,-0.25711,0.21458,-0.062435,1.4057624,0.08930541,1.8586793
0,0.046806,0.432065,-0.081755,-0.065215,1.5713366,0.07589482,2.3410275
0,0.096605,0.302115,0.01301,-0.10265,1.6275564,0.11464868,2.7719364
0,0.07138,0.419235,-0.104975,-0.098385,1.577172,0.06951674,2.321601
0,0.216825,-0.1792,0.18442,0.037456,1.5884268,0.12094893,2.6772573
0,0.059055,0.419235,-0.102835,-0.045173,1.5612398,0.06840006,2.26034
0,0.038562,0.45431,-0.061405,-0.07498,1.593627,0.08425173,2.468647
0,0.061235,0.438895,-0.110675,-0.040324,1.5723422,0.066585004,2.287034
0,0.14025,0.028866,0.06712,0.060665,1.5326328,0.10888182,2.412412
0,0.12664,0.3764,-0.020965,-0.13239,1.6971965,0.11538435,3.0141404
0,0.186605,-0.1942,0.167885,-0.000302,1.5193694,0.10705666,2.3558886
0,-0.052005,0.469935,0.042999,-0.26668,1.564648,0.09936218,2.4629533
0,0.1942,0.501385,-0.19649,-0.204095,1.7369457,0.040999595,2.6909726
0,0.08494,0.14547,0.14522,0.005517,1.6074116,0.13883369,2.852366
0,0.166495,0.045627,0.07903,0.019676,1.5932901,0.12158237,2.6977618
0,0.12745,0.307495,-0.058025,-0.061855,1.6148685,0.09163838,2.5867023
0,0.06069,0.43993,-0.10836,-0.037091,1.5743253,0.06756118,2.2998233
0,0.189155,0.50263,-0.194345,-0.18683,1.7324493,0.04194967,2.6814876
0,0.246245,0.034453,0.038672,0.060475,1.6651788,0.12190604,2.9450984
0,0.18122,0.073045,0.067505,0.09642,1.6251171,0.12534946,2.8296165
0,0.12415,0.330775,-0.039644,-0.045432,1.6433675,0.101433575,2.7443824
0,0.18879,0.358915,-0.075975,0.020064,1.7263542,0.09923678,3.0140471
0,-0.008341,0.29487,0.02492,-0.035022,1.4810339,0.09093661,2.1256258
0,0.037027,0.018313,0.10996,0.024202,1.4127678,0.09574873,1.922331
0,0.176255,0.036005,0.08464,0.032219,1.6049995,0.124244854,2.7541466
0,0.34124,0.260935,-0.127125,0.027305,1.8288357,0.08399113,3.269755
0,0.236425,0.105325,-0.014153,0.078125,1.6585418,0.10870243,2.8410048
0,0.065245,-0.007761,0.324555,-0.037673,1.6188413,0.15561415,2.9948785
0,0.100825,-0.012623,0.258535,0.053815,1.6096383,0.14887586,2.9219077
0,0.184705,-0.19741,0.213125,0.057885,1.5532042,0.11708078,2.5331907
0,0.05794,0.446655,-0.104035,-0.05636,1.5791181,0.069383375,2.32742
0,-0.03528,0.436205,0.111075,-0.229825,1.6221797,0.12440739,2.8137813
0,0.102105,0.06218,0.210855,0.045215,1.6263855,0.15069479,2.9902813
0,0.12113,-0.22876,0.29735,0.010754,1.510615,0.113674305,2.3668313
0,0.13648,0.143505,0.025562,0.025495,1.5771829,0.10959807,2.5688694
0,0.20148,0.13378,0.040343,0.03584,1.676388,0.12898564,3.0270216
0,-0.08081,0.040454,0.40814,0.030409,1.5162854,0.12369385,2.4479861
0,0.110615,-0.291975,0.388435,-0.042651,1.526617,0.11141815,2.4075263
0,-0.111305,0.62699,0.14719,-0.17629,1.6864235,0.1212319,3.013444
0,0.067095,-0.221105,0.4045,-0.086745,1.5307269,0.12190065,2.4862108
0,0.173235,-0.19586,0.19873,0.01806,1.5254188,0.11147505,2.4037876
0,0.240385,0.111635,-0.013167,0.07767,1.669825,0.11073832,2.8920693
0,0.26378,0.006932,0.006069,0.057175,1.6417837,0.10771426,2.7777176
0,0.121435,0.469105,-0.162385,-0.072715,1.6372243,0.051962703,2.4182684
0,0.17578,0.509455,-0.213795,-0.2489,1.7015088,0.029707795,2.5003834
0,-0.098335,0.59026,-0.020236,-0.393595,1.5333936,0.0736634,2.1977725
0,0.287015,-0.022142,0.019008,0.068815,1.6646848,0.11223147,2.883737
0,-0.010831,0.401645,0.09424,-0.194265,1.6170739,0.12406522,2.7942452
0,0.252145,-0.026487,0.02522,0.0553,1.6164926,0.10772787,2.691489
0,-0.005324,-0.038386,0.387875,0.03209,1.5486963,0.13676436,2.6392193
0,0.183335,0.2151,0.027962,0.016896,1.7004083,0.13152201,3.1246426
0,0.05091,0.45545,-0.031032,-0.085645,1.6384577,0.10002503,2.7189376
0,-0.214295,0.42617,0.15696,-0.04582,1.3960124,0.060186613,1.645793
0,-0.104485,0.541325,0.118015,-0.17099,1.6070144,0.10828489,2.6625779
0,0.24139,0.38799,-0.122455,-0.06108,1.7839317,0.084290005,3.118351
0,0.19423,-0.15168,0.12667,0.010107,1.5266781,0.10666434,2.3784118
0,0.20481,0.509455,-0.196615,-0.209135,1.7581801,0.042001743,2.7696223
0,0.16795,0.49011,-0.191045,-0.185665,1.6953392,0.041763853,2.5536926
0,0.167885,-0.21531,0.301205,0.009137,1.5914359,0.1294405,2.7399049
0,-0.016865,-0.032488,0.383295,0.036163,1.5325189,0.13247508,2.557552
0,0.156095,-0.15685,0.096295,-0.018729,1.4416373,0.09062956,1.98928
0,0.189675,0.399265,-0.127385,-0.0936,1.7135342,0.07504883,2.821098
0,0.228455,-0.22276,0.158845,0.000215,1.5505668,0.10643552,2.4585273
0,0.119845,0.011795,0.242385,0.07185,1.6414301,0.15576598,3.072906
0,0.09332,0.388815,-0.011925,-0.14817,1.6662192,0.11263979,2.8914928
0,0.105295,0.38023,-0.023878,-0.092305,1.6667675,0.109311916,2.8728366
0,-0.137095,0.57019,0.12697,-0.278965,1.5892987,0.09848501,2.54167
0,-0.01031,0.461035,-0.18522,-0.340515,1.4214975,0.028899988,1.5397842
0,0.038903,0.33212,-0.057125,-0.052865,1.5063628,0.07689899,2.1254804
0,0.136825,-0.251625,0.33304,-0.028945,1.5468894,0.118697144,2.5216098
0,0.228225,-0.181375,0.14342,0.013857,1.5679169,0.11162134,2.5497265
0,0.2182,-0.155195,0.118785,0.039266,1.5518255,0.10838445,2.4748445
0,0.21378,-0.13264,0.106875,0.047219,1.5520691,0.10860665,2.4770463
0,0.17644,0.035798,0.097535,0.096875,1.6162212,0.12884451,2.8208153
0,0.09679,0.40827,-0.001171,-0.11293,1.6950488,0.120491326,3.0383117
0,0.125445,0.34205,-0.001471,0.022456,1.6865617,0.12030726,3.0082119
0,-0.06264,0.51018,0.108935,-0.28019,1.6362358,0.12044833,2.837331
0,0.08874,-0.038489,0.27927,0.065195,1.5907156,0.14488612,2.832719
0,0.20466,0.27066,-0.091095,0.011788,1.6701689,0.08603264,2.7408526
0,0.01646,-0.22276,0.22859,-0.04944,1.3049,0.078707054,1.4490852
0,0.26793,0.187785,-0.086725,0.053945,1.703166,0.08974073,2.8763366
0,0.21293,0.56481,-0.204715,-0.217285,1.8043387,0.039248046,2.9101658
0,-0.01814,0.414475,-0.096065,-0.16666,1.4521732,0.05763868,1.821741
0,-0.124765,0.55736,0.096765,-0.17319,1.5714568,0.095114686,2.4599905
0,0.24184,0.50066,-0.216195,-0.21638,1.7881365,0.031603534,2.807718
0,-0.014755,0.452445,-0.026363,-0.103945,1.545524,0.08517902,2.3102021
0,0.06308,0.221515,-0.066675,-0.087585,1.4502312,0.0694503,1.8879702
0,0.180905,-0.18727,0.141365,-0.035604,1.4934858,0.10081768,2.2290702
0,-0.069655,0.07832,0.37691,0.039202,1.5338051,0.12917653,2.5415955
0,0.16016,0.28794,-0.037673,-0.030626,1.6649457,0.10543566,2.8427098
0,0.037868,0.15147,0.14582,-0.003406,1.5445275,0.124954484,2.552146
0,-0.005998,0.343705,0.045998,-0.03347,1.5391201,0.10310618,2.398926
0,0.06617,0.16482,0.01181,-0.005992,1.4798791,0.09166422,2.126173
0,0.18899,-0.165545,0.132455,0.003318,1.5137286,0.10443634,2.3204753
0,0.17956,0.150645,0.036444,0.028211,1.6540352,0.12480059,2.9249225
0,0.078365,0.39637,-0.002842,-0.10847,1.6581295,0.11356644,2.8695998
0,0.121955,0.322085,-0.040372,-0.03457,1.6330713,0.099781044,2.6990504
0,0.18785,-0.27118,0.191275,-0.06263,1.4837075,0.09550142,2.1629074
0,0.012418,0.382195,0.049425,-0.043686,1.5974386,0.113885075,2.6644409
0,-0.088905,0.04273,0.356515,0.001379,1.4618349,0.11113599,2.1846986
0,0.181385,0.049145,0.034431,0.031702,1.5789735,0.10934769,2.5734363
0,0.09057,0.380335,-0.04894,-0.12334,1.6240158,0.094774365,2.6372633
0,0.07403,0.381885,-0.13938,-0.051705,1.5234002,0.05299765,2.0361958
0,0.175635,0.145365,0.052895,0.020387,1.6585965,0.1298335,2.9715333
0,0.21115,0.056595,0.036101,0.048059,1.6289172,0.11726618,2.792726
0,0.256065,0.427825,-0.169585,-0.07737,1.7943029,0.05981013,3.0027478
0,-0.11715,0.64758,0.166425,-0.29713,1.7099748,0.1257563,3.1217265
0,0.14042,0.565225,-0.16697,-0.22097,1.7325891,0.055899817,2.7680125
0,-0.019107,0.419545,0.10812,-0.187025,1.630492,0.12780732,2.8631206
0,0.14336,0.50004,-0.160245,-0.155475,1.6938409,0.056993365,2.6425183
0,0.11976,0.475415,-0.158915,-0.15043,1.6425203,0.053833593,2.4478827
0,0.20771,0.36378,-0.12383,-0.060495,1.7160528,0.07696549,2.8415155
0,0.19248,0.489695,-0.20754,-0.22291,1.7161962,0.033874873,2.5762115
0,0.156885,-0.20548,0.228505,0.049482,1.5202913,0.11270687,2.393887
0,0.203575,0.38199,-0.10412,-0.05849,1.7406983,0.08862356,2.9975355
0,0.18676,0.479555,-0.19516,-0.167435,1.7110239,0.040477972,2.5992897
0,-0.119915,0.6303,0.14732,-0.28944,1.6765946,0.117228255,2.9552045
0,0.232495,0.38168,-0.097135,-0.018729,1.7881951,0.09727337,3.2129855
0,0.198855,0.557565,-0.19636,-0.21722,1.785815,0.04338398,2.8724597
0,0.16359,0.089185,0.105805,0.030667,1.6447663,0.13806103,2.975083
0,0.01978,0.34433,0.05294,-0.033794,1.5827479,0.113332525,2.6108966
0,0.25888,0.41158,-0.162555,-0.07847,1.7922624,0.06360738,3.0192063
0,0.016115,-0.044904,0.404415,0.034611,1.58899,0.14740995,2.8423972
0,0.1741,-0.20817,0.17504,-0.003923,1.4970434,0.103299364,2.256519
0,0.138295,0.033108,0.20747,-0.014203,1.6539086,0.15528774,3.1125426
0,0.28042,0.515045,-0.240015,-0.21767,1.8340223,0.0171981,2.87546
0,0.15336,-0.220585,0.19119,-0.040841,1.4717537,0.10021728,2.1512
0,0.15948,0.28763,-0.009269,-0.015044,1.688205,0.118454896,3.0023944
0,0.208025,0.56098,-0.18068,-0.204095,1.8151058,0.054433372,3.0405784
0,0.304595,0.148365,-0.066335,0.072755,1.7441139,0.10119508,3.0867362
0,0.09738,-0.23869,0.42635,-0.09334,1.5800717,0.12990092,2.7039614
0,0.25651,0.433515,-0.144565,-0.07543,1.8207592,0.07604972,3.1932068
0,0.206745,0.305945,-0.12147,-0.009807,1.6734123,0.07383045,2.6766558
0,-0.006312,0.51608,-0.185605,-0.305925,1.468126,0.030488746,1.708717
0,0.1872,0.03973,0.047926,0.050385,1.5919414,0.11405874,2.6467514
0,0.24926,0.41758,-0.127125,-0.064115,1.8134031,0.08486595,3.222483
0,0.191,0.546395,-0.20056,-0.25142,1.7625082,0.039762303,2.7705793
0,-0.039345,0.478315,-0.189335,-0.37517,1.3890072,0.025445761,1.4075956
0,0.12004,0.467965,-0.167825,-0.16763,1.6296722,0.048995987,2.3741953
0,0.043802,0.340705,0.042099,-0.008578,1.6053414,0.11612134,2.7052054
0,0.19583,0.512455,-0.20463,-0.223295,1.7405679,0.03652257,2.6757185
0,0.081745,0.1643,0.143765,0.004353,1.6156416,0.14042923,2.8902946
0,0.041646,0.37702,0.032503,-0.046272,1.6211414,0.11581885,2.7572613
0,-0.095885,0.58447,0.12727,-0.163815,1.6596804,0.11878349,2.9070728
0,0.20827,-0.172475,0.18215,0.054395,1.5791651,0.12009218,2.6403646
0,0.094965,0.383125,0.007697,-0.15554,1.6812391,0.12120216,2.995567
0,0.136065,0.3525,-0.029404,0.020905,1.6856332,0.111026965,2.9478
0,-0.09292,0.3943,-0.083215,-0.09192,1.340292,0.047268502,1.3759494
0,0.192085,0.501075,-0.213495,-0.245795,1.7190124,0.030591816,2.565572
0,0.19631,0.301495,-0.10078,-0.003277,1.6728576,0.08257557,2.7287047
0,0.208325,-0.022245,0.011724,0.013922,1.5448388,0.09586824,2.3737972
0,-0.116805,0.59802,0.154175,-0.272175,1.6628287,0.11782097,2.9118803
0,0.128175,0.338845,-0.03099,0.019288,1.6626682,0.10707205,2.8450308
0,0.20223,0.558705,-0.21791,-0.237005,1.7729691,0.029832682,2.7450318
0,0.201075,-0.10957,0.12324,0.057045,1.5651091,0.11544843,2.5637507
0,0.20868,0.16668,-0.07122,0.030215,1.6152748,0.08612678,2.554092
0,0.1973,0.34257,-0.077215,-0.02791,1.7253276,0.09857203,3.006443
0,0.22341,0.114535,0.047883,0.041529,1.7001113,0.13419868,3.1401393
0,0.05715,0.041696,0.27276,-0.028492,1.5995533,0.14928275,2.8899999
0,0.021695,0.276975,0.10165,-0.020216,1.5770705,0.12283861,2.6501567
0,0.132315,-0.24076,0.317745,0.00015,1.5353382,0.11743991,2.4744332
0,0.00587,0.313805,-0.077475,-0.12373,1.4274805,0.06234814,1.7665192
0,0.2631,0.19917,-0.07786,0.050515,1.7123578,0.09470112,2.9383032
0,0.141305,0.470035,-0.16517,-0.052545,1.664179,0.052705906,2.514843
0,0.17321,0.53439,-0.170355,-0.20545,1.7538893,0.056132723,2.8421419
0,0.17931,-0.154785,0.140465,0.012241,1.5147208,0.106791034,2.3383856
0,0.043101,0.134815,0.21454,0.02737,1.5988178,0.14491835,2.8605688
0,0.06877,0.443965,-0.09568,-0.026876,1.5999231,0.07475089,2.431531
0,-0.11705,0.61892,0.035202,-0.37918,1.5756131,0.08560521,2.4155183
0,0.072535,0.439515,-0.11162,-0.03263,1.5882897,0.06802192,2.350323
0,0.141045,0.36554,-0.040929,-0.09392,1.692645,0.10799251,2.9530122
0,0.18351,0.14971,0.042571,0.015344,1.6643113,0.12814625,2.980629
0,-0.056955,0.090635,0.34572,0.035064,1.534466,0.13048083,2.5518963
0,-0.132395,0.50687,-0.06655,-0.273535,1.38196,0.04830511,1.5245471
0,0.02853,-0.00124,0.062105,-0.028105,1.3446496,0.079423375,1.58916
0,0.19646,-0.14578,0.110645,0.015409,1.520503,0.103838496,2.3399072
0,0.11533,0.17682,0.028776,0.020969,1.5743797,0.11026065,2.5633898
0,0.053035,0.12271,0.12594,-0.008514,1.5277514,0.11929325,2.459973
